volatility	NN	2	PRD
in	IN	4	NMOD
the	DT	7	NMOD
market	NN	5	PMOD
that	IN	4	NMOD
I	PRP	10	SUB
have	VBP	8	SBAR
never	RB	10	VMOD
seen	VBN	10	VC
before	RB	12	VMOD
,	,	15	P
said	VBD	0	ROOT
Michel	NNP	17	NMOD
Vigier	NNP	20	NMOD
,	,	20	P
a	DT	20	NMOD
partner	NN	15	SUB
in	IN	20	NMOD
brokerage	NN	25	NMOD
firm	NN	25	NMOD
Cholet	NNP	25	NMOD
Dupont	NNP	21	PMOD

When	WRB	12	VMOD
Wall	NNP	3	NMOD
Street	NNP	4	SUB
turned	VBD	1	SBAR
around	RB	4	VMOD
shortly	RB	7	PMOD
after	IN	4	VMOD
the	DT	9	NMOD
opening	NN	7	PMOD
,	,	12	P
there	EX	12	SUB
was	VBD	0	ROOT
panic	NN	14	NMOD
buying	NN	12	PRD
in	IN	12	VMOD
Paris	NNP	15	PMOD

Brokers	NNS	2	SUB
said	VBD	0	ROOT
that	IN	2	VMOD
as	IN	23	VMOD
the	DT	6	NMOD
news	NN	7	SUB
spread	VBD	4	SBAR
that	IN	7	VMOD
Wall	NNP	10	NMOD
Street	NNP	11	SUB
was	VBD	8	SBAR
moving	VBG	11	VC
up	RB	12	VMOD
,	,	23	P
traders	NNS	23	SUB
who	WP	15	NMOD
had	VBD	16	SBAR
called	VBN	17	VC
to	TO	20	VMOD
place	VB	18	VMOD
sell	NN	22	NMOD
orders	NNS	20	OBJ
changed	VBD	3	SBAR
their	PRP$	25	NMOD
line	NN	23	OBJ
in	IN	23	VMOD
mid-conversation	NN	26	PMOD
,	,	23	P
ordering	VBG	23	VMOD
buys	NNS	29	OBJ
instead	RB	29	VMOD

Trading	NN	2	SUB
was	VBD	0	ROOT
driven	VBN	2	VC
primarily	RB	3	VMOD
by	IN	3	VMOD
small	JJ	9	NMOD
investors	NNS	9	NMOD
and	CC	9	NMOD
speculators	NNS	5	PMOD
,	,	3	P
with	IN	3	VMOD
large	JJ	13	NMOD
institutions	NNS	14	SUB
waiting	VBG	11	PMOD
on	IN	14	VMOD
the	DT	17	NMOD
sidelines	NNS	15	PMOD
until	IN	14	VMOD
late	JJ	18	PMOD
in	IN	19	AMOD
the	DT	22	NMOD
day	NN	20	PMOD

When	WRB	11	VMOD
Wall	NNP	3	NMOD
Street	NNP	4	SUB
turned	VBD	1	SBAR
,	,	11	P
however	RB	11	VMOD
,	,	11	P
the	DT	10	NMOD
big	JJ	10	NMOD
boys	NNS	11	SUB
entered	VBD	0	ROOT
the	DT	13	NMOD
market	NN	11	OBJ
,	,	11	P
looking	VBG	11	VMOD
for	IN	15	VMOD
bargains	NNS	16	PMOD

J.P.	NNP	4	NMOD
Morgan	NNP	4	NMOD
&	CC	4	NMOD
Co.	NNP	5	SUB
swung	VBD	0	ROOT
to	TO	5	VMOD
a	DT	8	NMOD
loss	NN	6	PMOD
in	IN	5	VMOD
the	DT	12	NMOD
third	JJ	12	NMOD
quarter	NN	9	PMOD
,	,	5	P
while	IN	5	VMOD
NCNB	NNP	16	NMOD
Corp.	NNP	17	SUB
reported	VBD	29	VMOD
net	JJ	19	NMOD
income	NN	22	SUB
more	RBR	22	VMOD
than	IN	20	AMOD
doubled	VBD	17	VMOD
,	,	29	P
and	CC	29	VMOD
Security	NNP	28	NMOD
Pacific	NNP	28	NMOD
Corp.	NNP	28	NMOD
net	NN	29	SUB
rose	VBD	14	SBAR
10	CD	31	NMOD
%	NN	29	VMOD

J.P.	NNP	4	NMOD
Morgan	NNP	4	NMOD
&	CC	4	NMOD
Co	NNP	0	ROOT

J.P.	NNP	2	NMOD
Morgan	NNP	7	SUB
,	,	7	P
as	IN	7	VMOD
expected	VBN	4	SBAR
,	,	7	P
posted	VBD	0	ROOT
a	DT	13	NMOD
$	$	13	P
1.82	CD	9	AMOD
billion	CD	9	AMOD
net	NN	13	NMOD
loss	NN	7	OBJ
for	IN	13	NMOD
the	DT	16	NMOD
quarter	NN	14	PMOD
,	,	7	P
reflecting	VBG	7	VMOD
the	DT	23	NMOD
New	NNP	23	NMOD
York	NNP	23	NMOD
bank	NN	23	NMOD
's	POS	24	NMOD
decision	NN	26	NMOD
last	JJ	26	NMOD
month	NN	18	OBJ
to	TO	28	VMOD
add	VB	26	NMOD
$	$	28	P
2	CD	29	AMOD
billion	CD	29	AMOD
to	TO	28	VMOD
reserves	NNS	32	PMOD
for	IN	28	VMOD
losses	NNS	34	PMOD
on	IN	35	NMOD
loans	NNS	36	PMOD
to	TO	37	NMOD
less-developed	JJ	40	NMOD
countries	NNS	38	PMOD

The	DT	3	NMOD
reserve	NN	3	NMOD
addition	NN	4	SUB
placed	VBD	0	ROOT
the	DT	6	NMOD
parent	NN	4	OBJ
of	IN	6	NMOD
Morgan	NNP	11	NMOD
Guaranty	NNP	11	NMOD
Trust	NNP	11	NMOD
Co.	NNP	7	PMOD
among	IN	4	VMOD
a	DT	17	NMOD
few	JJ	17	NMOD
major	JJ	17	NMOD
U.S.	NNP	17	NMOD
banks	NNS	12	PMOD
that	WDT	17	NMOD
have	VBP	18	SBAR
covered	VBN	19	VC
nearly	RB	27	NMOD
all	DT	27	NMOD
their	PRP$	27	NMOD
medium	NN	27	NMOD
and	CC	24	AMOD
long-term	JJ	24	AMOD
portfolios	NNS	20	OBJ
to	TO	27	NMOD
less-developed	JJ	30	NMOD
countries	NNS	28	PMOD
with	IN	20	VMOD
reserves	NNS	31	PMOD

The	DT	4	NMOD
latest	JJS	4	NMOD
quarter	NN	4	NMOD
's	POS	5	NMOD
loss	NN	6	SUB
equals	VBZ	0	ROOT
$	$	8	P
9.92	CD	10	NMOD
a	DT	10	NMOD
share	NN	6	OBJ

In	IN	7	VMOD
the	DT	4	NMOD
year-earlier	JJ	4	NMOD
quarter	NN	1	PMOD
,	,	7	P
Morgan	NNP	7	SUB
earned	VBD	0	ROOT
$	$	16	P
233.6	CD	8	AMOD
million	CD	8	AMOD
,	,	16	P
or	CC	16	NMOD
$	$	14	P
1.25	CD	16	NMOD
a	DT	16	NMOD
share	NN	7	OBJ

George	NNP	3	NMOD
M.	NNP	3	NMOD
Salem	NNP	5	NMOD
,	,	5	P
analyst	NN	11	SUB
at	IN	5	NMOD
Prudential-Bache	NNP	9	NMOD
Securities	NNP	9	NMOD
Inc.	NNP	6	PMOD
,	,	5	P
called	VBD	0	ROOT
the	DT	13	NMOD
results	NNS	15	SUB
mildly	RB	15	AMOD
disappointing	JJ	11	VMOD

Excluding	VBG	16	VMOD
the	DT	6	NMOD
$	$	6	P
2	CD	3	AMOD
billion	CD	3	AMOD
provision	NN	1	OBJ
and	CC	1	VMOD
allowing	VBG	1	VMOD
for	IN	8	VMOD
the	DT	11	NMOD
taxes	NNS	9	PMOD
Morgan	NNP	13	SUB
paid	VBD	11	NMOD
,	,	16	P
earnings	NNS	16	SUB
were	VBD	25	VMOD
about	RB	19	NMOD
65	CD	17	AMOD
cents	NNS	21	NMOD
a	DT	21	NMOD
share	NN	16	PRD
,	,	25	P
Mr.	NNP	24	NMOD
Salem	NNP	25	SUB
said	VBD	0	ROOT

In	IN	11	VMOD
New	NNP	7	NMOD
York	NNP	7	NMOD
Stock	NNP	7	NMOD
Exchange	NNP	7	NMOD
composite	NN	7	NMOD
trading	NN	1	PMOD
yesterday	NN	11	VMOD
,	,	11	P
Morgan	NNP	11	SUB
climbed	VBD	0	ROOT
$	$	13	P
1.50	CD	15	NMOD
a	DT	15	NMOD
share	NN	11	VMOD
to	TO	11	VMOD
$	$	18	P
44.125	CD	16	PMOD

Net	JJ	3	NMOD
interest	NN	3	NMOD
income	NN	4	SUB
sank	VBD	0	ROOT
27	CD	6	NMOD
%	NN	4	VMOD
in	IN	4	VMOD
the	DT	9	NMOD
quarter	NN	7	PMOD
to	TO	4	VMOD
$	$	10	P
254	CD	11	AMOD
million	CD	11	AMOD
from	IN	4	VMOD
$	$	14	P
347	CD	15	AMOD
million	CD	15	AMOD

The	DT	3	NMOD
interest	NN	3	NMOD
rate	NN	18	SUB
on	IN	3	NMOD
short-term	JJ	6	NMOD
funds	NNS	4	PMOD
,	,	6	P
which	WDT	6	NMOD
banks	NNS	10	SUB
borrow	VBP	8	SBAR
to	TO	12	VMOD
finance	VB	10	VMOD
longer-term	JJ	14	NMOD
loans	NNS	12	OBJ
to	TO	14	NMOD
customers	NNS	15	PMOD
,	,	6	P
was	VBD	23	VMOD
sharply	RB	20	AMOD
higher	JJR	18	PRD
,	,	23	P
Morgan	NNP	23	SUB
said	VBD	0	ROOT

Morgan	NNP	2	SUB
received	VBD	38	VMOD
$	$	2	P
2	CD	3	AMOD
million	CD	3	AMOD
of	IN	3	NMOD
interest	NN	8	NMOD
payments	NNS	6	PMOD
on	IN	8	NMOD
its	PRP$	15	NMOD
medium	JJ	13	AMOD
and	CC	13	AMOD
long-term	JJ	15	NMOD
Brazilian	JJ	15	NMOD
loans	NNS	9	PMOD
;	:	38	P
had	VBD	26	VMOD
they	PRP	17	SUB
been	VBN	17	VMOD
accruing	VBG	19	VC
interest	NN	20	OBJ
,	,	26	P
net	JJ	25	NMOD
interest	NN	25	NMOD
income	NN	26	SUB
would	MD	38	VMOD
have	VB	26	VC
been	VBN	27	VC
$	$	32	P
35	CD	29	AMOD
million	CD	29	AMOD
higher	JJR	28	PRD
in	IN	28	VMOD
the	DT	35	NMOD
quarter	NN	33	PMOD
,	,	38	P
Morgan	NNP	38	SUB
said	VBD	0	ROOT

Such	JJ	2	NMOD
loans	NNS	6	SUB
to	TO	2	NMOD
Argentina	NNP	3	PMOD
also	RB	6	VMOD
remain	VBP	0	ROOT
classified	JJ	6	PRD
as	IN	7	AMOD
non-accruing	JJ	8	PMOD
,	,	6	P
costing	VBG	6	VMOD
the	DT	13	NMOD
bank	NN	11	OBJ
$	$	11	P
10	CD	14	AMOD
million	CD	14	AMOD
of	IN	14	NMOD
interest	NN	19	NMOD
income	NN	17	PMOD
in	IN	11	VMOD
the	DT	23	NMOD
third	JJ	23	NMOD
period	NN	20	PMOD

Income	NN	7	SUB
from	IN	1	NMOD
sources	NNS	2	PMOD
other	JJ	3	NMOD
than	IN	4	AMOD
interest	NN	5	PMOD
climbed	VBD	0	ROOT
12	CD	9	NMOD
%	NN	7	VMOD
to	TO	7	VMOD
$	$	10	P
414	CD	11	AMOD
million	CD	11	AMOD
,	,	7	P
reflecting	VBG	7	VMOD
higher	JJR	20	NMOD
corporate-finance	NN	20	NMOD
and	CC	17	DEP
other	JJ	17	DEP
fees	NNS	22	NMOD
and	CC	22	NMOD
gains	NNS	15	OBJ
on	IN	22	NMOD
sales	NNS	23	PMOD
of	IN	24	NMOD
investment	NN	27	NMOD
securities	NNS	25	PMOD

These	DT	2	NMOD
increases	NNS	3	SUB
were	VBD	13	VMOD
partly	RB	5	VMOD
offset	VBN	3	VC
by	IN	5	VMOD
lower	JJR	9	NMOD
trading-related	JJ	9	NMOD
income	NN	6	PMOD
,	,	13	P
the	DT	12	NMOD
bank	NN	13	SUB
said	VBD	0	ROOT

Non-interest	JJ	2	NMOD
expenses	NNS	3	SUB
grew	VBD	0	ROOT
16	CD	5	NMOD
%	NN	3	VMOD
to	TO	3	VMOD
$	$	6	P
496	CD	7	AMOD
million	CD	7	AMOD

NCNB	NNP	2	NMOD
Corp	NNP	0	ROOT

NCNB	NNP	3	NMOD
Corp.	NNP	3	NMOD
's	POS	5	NMOD
net	JJ	5	NMOD
income	NN	8	SUB
more	RBR	8	VMOD
than	IN	6	AMOD
doubled	VBD	0	ROOT
in	IN	8	VMOD
the	DT	11	NMOD
period	NN	9	PMOD
,	,	8	P
largely	RB	14	PMOD
because	IN	8	VMOD
of	IN	14	PMOD
continued	VBN	18	NMOD
strong	JJ	18	NMOD
performance	NN	14	PMOD
by	IN	18	NMOD
the	DT	22	NMOD
bank	NN	22	NMOD
's	POS	24	NMOD
Texas	NNP	24	NMOD
operations	NNS	19	PMOD

The	DT	6	NMOD
Charlotte	NNP	4	NMOD
,	,	4	P
N.C.	NNP	6	NMOD
,	,	4	P
company	NN	7	SUB
said	VBD	0	ROOT
earnings	NNS	9	SUB
rose	VBD	7	VMOD
to	TO	9	VMOD
$	$	19	P
143.6	CD	11	AMOD
million	CD	11	AMOD
,	,	19	P
or	CC	19	NMOD
$	$	17	P
1.45	CD	19	NMOD
a	DT	19	NMOD
share	NN	10	PMOD
,	,	19	P
from	IN	9	VMOD
$	$	30	P
58.9	CD	22	AMOD
million	CD	22	AMOD
,	,	30	P
or	CC	30	NMOD
69	CD	28	NMOD
cents	NNS	30	NMOD
a	DT	30	NMOD
share	NN	21	PMOD
,	,	21	P
a	DT	33	NMOD
year	NN	34	AMOD
earlier	RBR	21	PMOD

The	DT	3	NMOD
latest	JJS	3	NMOD
quarter	NN	4	SUB
included	VBD	0	ROOT
a	DT	6	NMOD
gain	NN	4	OBJ
of	IN	6	NMOD
$	$	16	P
56.1	CD	8	AMOD
million	CD	8	AMOD
,	,	16	P
or	CC	16	NMOD
59	CD	14	NMOD
cents	NNS	16	NMOD
a	DT	16	NMOD
share	NN	7	PMOD
,	,	16	P
related	VBN	6	NMOD
to	TO	18	AMOD
the	DT	21	NMOD
purchase	NN	19	PMOD
of	IN	21	NMOD
the	DT	26	NMOD
remaining	JJ	26	NMOD
51	CD	26	NMOD
%	NN	22	PMOD
of	IN	26	NMOD
NCNB	NNP	31	NMOD
Texas	NNP	31	NMOD
National	NNP	31	NMOD
Bank	NNP	27	PMOD
from	IN	21	NMOD
the	DT	37	NMOD
Federal	NNP	37	NMOD
Deposit	NNP	37	NMOD
Insurance	NNP	37	NMOD
Corp	NNP	32	PMOD

The	DT	3	NMOD
strong	JJ	3	NMOD
performance	NN	7	SUB
,	,	7	P
however	RB	7	VMOD
,	,	7	P
contrasted	VBD	0	ROOT
with	IN	7	VMOD
an	DT	12	NMOD
unexpectedly	RB	11	AMOD
large	JJ	12	NMOD
increase	NN	8	PMOD
in	IN	12	NMOD
the	DT	15	NMOD
size	NN	13	PMOD
of	IN	15	NMOD
NCNB	NNP	18	NMOD
's	POS	20	NMOD
problem	NN	20	NMOD
loans	NNS	16	PMOD
,	,	7	P
particularly	RB	23	PMOD
in	IN	7	VMOD
the	DT	25	NMOD
Southeast	NNP	23	PMOD

In	IN	8	VMOD
the	DT	4	NMOD
third	JJ	4	NMOD
quarter	NN	1	PMOD
,	,	8	P
nonperforming	VBG	7	NMOD
assets	NNS	8	SUB
jumped	VBD	0	ROOT
to	TO	8	VMOD
$	$	16	P
474.1	CD	10	AMOD
million	CD	10	AMOD
,	,	16	P
or	CC	16	NMOD
1.43	CD	16	NMOD
%	NN	9	PMOD
of	IN	16	NMOD
net	JJ	21	NMOD
loans	NNS	21	NMOD
and	CC	21	NMOD
leases	NNS	17	PMOD
,	,	16	P
from	IN	8	VMOD
$	$	30	P
232.8	CD	24	AMOD
million	CD	24	AMOD
,	,	30	P
or	CC	30	NMOD
1.13	CD	30	NMOD
%	NN	23	PMOD
in	IN	23	PMOD
the	DT	34	NMOD
second	JJ	34	NMOD
quarter	NN	31	PMOD

Nonperformers	NNS	2	SUB
totaled	VBD	0	ROOT
$	$	9	P
230.8	CD	3	AMOD
million	CD	3	AMOD
,	,	9	P
or	CC	9	NMOD
1.27	CD	9	NMOD
%	NN	2	OBJ
in	IN	2	VMOD
the	DT	14	NMOD
year-ago	JJ	14	NMOD
third	JJ	14	NMOD
quarter	NN	10	PMOD

Included	VBN	10	VMOD
in	IN	1	VMOD
the	DT	4	NMOD
increase	NN	2	PMOD
in	IN	4	NMOD
the	DT	9	NMOD
most	RBS	8	AMOD
recent	JJ	9	NMOD
quarter	NN	5	PMOD
is	VBZ	0	ROOT
a	DT	15	NMOD
$	$	15	P
33	CD	12	AMOD
million	CD	12	AMOD
loan	NN	10	SUB
,	,	15	P
which	WDT	15	NMOD
NCNB	NNP	19	SUB
said	VBD	17	SBAR
it	PRP	21	SUB
expects	VBZ	19	VMOD
to	TO	23	VMOD
be	VB	21	VMOD
fully	RB	25	VMOD
repaid	VBN	23	VC
,	,	25	P
with	IN	25	VMOD
no	DT	29	NMOD
loss	NN	27	PMOD
,	,	25	P
early	RB	25	VMOD
in	IN	31	AMOD
the	DT	35	NMOD
fourth	JJ	35	NMOD
quarter	NN	32	PMOD

The	DT	2	NMOD
deterioration	NN	6	SUB
in	IN	2	NMOD
credit	NN	5	NMOD
quality	NN	3	PMOD
offset	VBD	0	ROOT
strong	JJ	9	NMOD
loan	NN	9	NMOD
growth	NN	25	NMOD
of	IN	9	NMOD
17	CD	12	NMOD
%	NN	10	PMOD
in	IN	9	NMOD
NCNB	NNP	15	NMOD
's	POS	17	NMOD
Southeast	NNP	17	NMOD
operations	NNS	13	PMOD
,	,	25	P
as	RB	25	NMOD
well	RB	19	DEP
as	IN	19	DEP
a	DT	25	NMOD
28	CD	24	AMOD
%	NN	25	NMOD
growth	NN	6	OBJ
in	IN	25	NMOD
deposits	NNS	26	PMOD
resulting	VBG	25	NMOD
from	IN	28	VMOD
an	DT	33	NMOD
aggressive	JJ	33	NMOD
marketing	NN	33	NMOD
campaign	NN	29	PMOD

The	DT	3	NMOD
higher	JJR	3	NMOD
rates	NNS	8	SUB
paid	VBN	3	NMOD
on	IN	4	VMOD
deposits	NNS	5	PMOD
also	RB	8	VMOD
helped	VBD	0	ROOT
squeeze	VB	8	VMOD
NCNB	NNP	11	NMOD
's	POS	14	NMOD
net	JJ	14	NMOD
interest	NN	14	NMOD
margin	NN	9	OBJ
in	IN	14	NMOD
the	DT	17	NMOD
Southeast	NNP	15	PMOD
to	TO	9	VMOD
3.38	CD	20	NMOD
%	NN	18	PMOD
from	IN	9	VMOD
3.80	CD	23	NMOD
%	NN	21	PMOD
a	DT	25	NMOD
year	NN	26	AMOD
earlier	RBR	21	PMOD

In	IN	9	VMOD
Big	NNP	5	NMOD
Board	NNP	5	NMOD
composite	NN	5	NMOD
trading	NN	1	PMOD
yesterday	NN	9	VMOD
,	,	9	P
NCNB	NNP	9	SUB
jumped	VBD	0	ROOT
$	$	11	P
3.50	CD	13	NMOD
a	DT	13	NMOD
share	NN	9	VMOD
,	,	9	P
to	TO	9	VMOD
$	$	17	P
51	CD	15	PMOD

Results	NNS	2	SUB
were	VBD	0	ROOT
released	VBN	2	VC
after	IN	3	VMOD
the	DT	6	NMOD
market	NN	7	SUB
closed	VBD	4	SBAR

NCNB	NNP	3	NMOD
Texas	NNP	3	NMOD
National	NNP	19	SUB
,	,	3	P
formed	VBN	3	NMOD
from	IN	5	VMOD
the	DT	8	NMOD
remnants	NNS	6	PMOD
of	IN	8	NMOD
of	IN	8	NMOD
the	DT	15	NMOD
failed	VBN	15	NMOD
First	NNP	15	NMOD
RepublicBank	NNP	15	NMOD
Corp.	NNP	10	PMOD
of	IN	15	NMOD
Dallas	NNP	16	PMOD
,	,	3	P
contributed	VBD	0	ROOT
$	$	19	P
76.9	CD	20	AMOD
million	CD	20	AMOD
to	TO	19	VMOD
NCNB	NNP	25	NMOD
's	POS	27	NMOD
bottom	JJ	27	NMOD
line	NN	23	PMOD
in	IN	19	VMOD
the	DT	31	NMOD
third	JJ	31	NMOD
quarter	NN	28	PMOD

NCNB	NNP	2	SUB
said	VBD	0	ROOT
its	PRP$	5	NMOD
third-quarter	NN	5	NMOD
results	NNS	6	SUB
reflect	VBP	2	VMOD
100	CD	8	NMOD
%	NN	6	OBJ
of	IN	8	NMOD
earnings	NNS	9	PMOD
of	IN	10	NMOD
the	DT	14	NMOD
Texas	NNP	14	NMOD
operation	NN	11	PMOD
since	IN	10	NMOD
Aug.	NNP	15	PMOD
1	CD	16	NMOD

NCNB	NNP	2	SUB
raised	VBD	0	ROOT
some	DT	4	AMOD
$	$	2	P
1.9	CD	4	AMOD
billion	CD	4	AMOD
in	IN	4	NMOD
new	JJ	9	NMOD
capital	NN	7	PMOD
during	IN	2	VMOD
the	DT	12	NMOD
quarter	NN	10	PMOD
to	TO	14	VMOD
complete	VB	2	VMOD
the	DT	18	NMOD
NCNB	NNP	18	NMOD
Texas	NNP	18	NMOD
purchase	NN	14	OBJ
,	,	14	P
and	CC	14	VMOD
to	TO	22	VMOD
acquire	VB	14	VMOD
several	JJ	26	NMOD
small	JJ	26	NMOD
failed	VBN	26	NMOD
thrifts	NNS	22	OBJ
to	TO	28	VMOD
fill	VB	22	VMOD
out	RP	28	VMOD
its	PRP$	32	NMOD
regional	JJ	32	NMOD
franchise	NN	28	OBJ

Last	JJ	2	NMOD
week	NN	7	VMOD
,	,	7	P
the	DT	6	NMOD
banking	NN	6	NMOD
company	NN	7	SUB
said	VBD	0	ROOT
it	PRP	9	SUB
purchased	VBD	7	VMOD
both	DT	25	NMOD
Freedom	NNP	15	NMOD
Savings	NNP	15	NMOD
&	CC	15	NMOD
Loan	NNP	15	NMOD
Association	NNP	19	NMOD
,	,	19	P
Tampa	NNP	19	NMOD
,	,	19	P
Fla.	NNP	25	NMOD
,	,	19	P
and	CC	25	NMOD
University	NNP	25	NMOD
Federal	NNP	25	NMOD
Savings	NNP	25	NMOD
Association	NNP	9	OBJ
of	IN	25	NMOD
San	NNP	28	NMOD
Antonio	NNP	30	NMOD
,	,	30	P
Texas	NNP	26	PMOD
,	,	30	P
for	IN	9	VMOD
$	$	32	P
169.4	CD	33	AMOD
million	CD	33	AMOD

In	IN	11	VMOD
the	DT	5	NMOD
first	JJ	5	NMOD
nine	CD	5	NMOD
months	NNS	1	PMOD
,	,	11	P
NCNB	NNP	8	NMOD
's	POS	10	NMOD
net	JJ	10	NMOD
income	NN	11	SUB
climbed	VBD	0	ROOT
65	CD	13	NMOD
%	NN	11	VMOD
to	TO	11	VMOD
$	$	23	P
310.9	CD	15	AMOD
million	CD	15	AMOD
,	,	23	P
or	CC	23	NMOD
$	$	21	P
3.30	CD	23	NMOD
a	DT	23	NMOD
share	NN	14	PMOD
,	,	23	P
from	IN	11	VMOD
$	$	34	P
188.2	CD	26	AMOD
million	CD	26	AMOD
,	,	34	P
or	CC	34	NMOD
$	$	32	P
2.22	CD	34	NMOD
a	DT	34	NMOD
share	NN	25	PMOD
,	,	25	P
a	DT	37	NMOD
year	NN	38	AMOD
earlier	RBR	25	PMOD

Security	NNP	3	NMOD
Pacific	NNP	3	NMOD
Corp	NNP	0	ROOT

Security	NNP	3	NMOD
Pacific	NNP	3	NMOD
's	POS	5	NMOD
earnings	NNS	5	NMOD
growth	NN	6	SUB
slowed	VBD	19	VMOD
in	IN	6	VMOD
the	DT	10	NMOD
third	JJ	10	NMOD
quarter	NN	7	PMOD
,	,	19	P
but	CC	19	VMOD
the	DT	18	NMOD
Los	NNP	18	NMOD
Angeles	NNP	18	NMOD
bank	NN	18	NMOD
holding	VBG	18	NMOD
company	NN	19	SUB
was	VBD	0	ROOT
still	RB	19	VMOD
able	JJ	19	PRD
to	TO	23	VMOD
post	VB	21	AMOD
a	DT	27	NMOD
10	CD	26	AMOD
%	NN	27	NMOD
increase	NN	23	OBJ
in	IN	27	NMOD
net	JJ	30	NMOD
income	NN	28	PMOD
because	IN	23	VMOD
of	IN	31	PMOD
robust	JJ	34	NMOD
growth	NN	31	PMOD
in	IN	34	NMOD
residential	JJ	40	NMOD
real-estate	NN	40	NMOD
and	CC	40	NMOD
consumer	NN	40	NMOD
loans	NNS	35	PMOD

Net	JJ	2	SUB
rose	VBD	0	ROOT
to	TO	2	VMOD
$	$	12	P
185.1	CD	4	AMOD
million	CD	4	AMOD
,	,	12	P
or	CC	12	NMOD
$	$	10	P
1.55	CD	12	NMOD
a	DT	12	NMOD
share	NN	3	PMOD
,	,	12	P
from	IN	2	VMOD
$	$	23	P
167.9	CD	15	AMOD
million	CD	15	AMOD
,	,	23	P
or	CC	23	NMOD
$	$	21	P
1.47	CD	23	NMOD
a	DT	23	NMOD
share	NN	14	PMOD
,	,	14	P
a	DT	26	NMOD
year	NN	27	AMOD
earlier	RBR	14	PMOD

The	DT	2	NMOD
company	NN	3	SUB
said	VBD	0	ROOT
the	DT	5	NMOD
gain	NN	6	SUB
resulted	VBD	3	VMOD
mainly	RB	6	VMOD
from	IN	6	VMOD
a	DT	13	NMOD
$	$	13	P
54	CD	10	AMOD
million	CD	10	AMOD
increase	NN	8	PMOD
in	IN	13	NMOD
net	JJ	17	NMOD
interest	NN	17	NMOD
income	NN	14	PMOD
,	,	6	P
reflecting	VBG	6	VMOD
a	DT	23	NMOD
33	CD	22	AMOD
%	NN	23	NMOD
increase	NN	37	NMOD
in	IN	23	NMOD
real	NN	27	NMOD
estate	NN	27	NMOD
loans	NNS	24	PMOD
(	-LRB-	30	P
mainly	RB	30	AMOD
residential	JJ	27	NMOD
)	-RRB-	30	P
,	,	37	P
and	CC	37	NMOD
a	DT	37	NMOD
19	CD	36	AMOD
%	NN	37	NMOD
rise	NN	19	OBJ
in	IN	37	NMOD
consumer	NN	40	NMOD
loans	NNS	38	PMOD

These	DT	3	NMOD
high-yielding	JJ	3	NMOD
loans	NNS	6	SUB
in	IN	6	VMOD
effect	NN	4	AMOD
replaced	VBD	0	ROOT
some	DT	9	NMOD
low-yielding	JJ	9	NMOD
assets	NNS	6	OBJ
such	JJ	11	PMOD
as	IN	9	NMOD
inter-bank	JJ	13	NMOD
loans	NNS	11	PMOD
,	,	13	P
which	WDT	13	NMOD
were	VBD	15	SBAR
allowed	VBN	16	VC
to	TO	19	VMOD
decrease	VB	17	VMOD

As	IN	11	VMOD
a	DT	3	NMOD
result	NN	1	PMOD
,	,	11	P
Security	NNP	7	NMOD
Pacific	NNP	7	NMOD
's	POS	10	NMOD
net	JJ	10	NMOD
interest	NN	10	NMOD
margin	NN	11	SUB
fell	VBD	0	ROOT
only	RB	15	NMOD
13	CD	12	AMOD
basis	NN	15	NMOD
points	NNS	20	NMOD
,	,	20	P
a	DT	20	NMOD
more	RBR	19	AMOD
mild	JJ	20	NMOD
decrease	NN	11	VMOD
than	IN	20	NMOD
some	DT	24	NMOD
major	JJ	24	NMOD
banks	NNS	21	PMOD
outside	IN	24	NMOD
California	NNP	25	PMOD
,	,	24	P
which	WDT	24	NMOD
have	VBP	28	SBAR
been	VBN	29	VC
reporting	VBG	30	VC
more	RBR	33	AMOD
sluggish	JJ	34	NMOD
earnings	NNS	31	OBJ

Security	NNP	3	NMOD
Pacific	NNP	3	NMOD
shares	NNS	4	SUB
closed	VBD	0	ROOT
at	IN	4	VMOD
$	$	7	P
44.625	CD	5	PMOD
,	,	4	P
down	RB	4	VMOD
37.5	CD	11	NMOD
cents	NNS	9	AMOD
,	,	4	P
in	IN	4	VMOD
Big	NNP	17	NMOD
Board	NNP	17	NMOD
composite	JJ	17	NMOD
trading	NN	13	PMOD

The	DT	2	NMOD
earnings	NNS	3	SUB
represent	VBP	0	ROOT
a	DT	7	NMOD
0.89	CD	6	AMOD
%	NN	7	NMOD
return	NN	18	NMOD
on	IN	7	NMOD
assets	NNS	8	PMOD
for	IN	7	NMOD
Security	NNP	12	NMOD
Pacific	NNP	10	PMOD
,	,	18	P
and	CC	18	NMOD
an	DT	18	NMOD
18.9	CD	17	AMOD
%	NN	18	NMOD
return	NN	3	OBJ
on	IN	18	NMOD
equity	NN	19	PMOD

The	DT	3	NMOD
loan	NN	3	NMOD
growth	NN	4	SUB
offset	VBD	0	ROOT
continuing	VBG	8	NMOD
real-estate	NN	8	NMOD
loan	NN	8	NMOD
losses	NNS	4	OBJ
in	IN	8	NMOD
the	DT	13	NMOD
depressed	VBN	13	NMOD
Arizona	NNP	13	NMOD
market	NN	9	PMOD

Security	NNP	2	NMOD
Pacific	NNP	3	SUB
reported	VBD	0	ROOT
a	DT	7	NMOD
